394,0.571057,0.570877,0.560802
395,0.570837,0.571476,0.560957
396,0.571435,0.572433,0.561111
397,0.572392,0.57278,0.561265
398,0.57274,0.573848,0.56142
399,0.573807,0.572794,0.561574
400,0.572754,0.573853,0.561728
401,0.573812,0.574274,0.561883
402,0.574233,0.576394,0.562037
403,0.576352,0.577579,0.562191
404,0.577538,0.577591,0.562346
405,0.577551,0.578263,0.5625
406,0.578223,0.577938,0.562654
407,0.577898,0.578498,0.562809
408,0.578457,0.580535,0.562963
409,0.580493,0.580102,0.563117
410,0.580062,0.579865,0.563272
411,0.579825,0.578993,0.563426
412,0.578953,0.577324,0.56358
413,0.577285,0.576728,0.563735
414,0.576688,0.57532,0.563889
415,0.57528,0.57535,0.564043
416,0.57531,0.575241,0.564198
417,0.575201,0.574634,0.564352
418,0.574594,0.574199,0.564506
419,0.57416,0.572568,0.56466
420,0.572529,0.569931,0.564815
421,0.569893,0.56955,0.564969
422,0.56951,0.568182,0.565123
423,0.568143,0.568756,0.565278
424,0.568715,0.569017,0.565432
425,0.568977,0.569494,0.565586
426,0.569453,0.569476,0.565741
427,0.569436,0.570895,0.565895
428,0.570854,0.574312,0.566049
429,0.574268,0.573919,0.566204
430,0.573879,0.571871,0.566358
431,0.571832,0.571925,0.566512
432,0.571884,0.572721,0.566667
433,0.572681,0.575758,0.566821
434,0.575715,0.575217,0.566975
435,0.575178,0.574795,0.56713
436,0.574755,0.573467,0.567284
437,0.573428,0.571802,0.567438
438,0.571763,0.570109,0.567593
439,0.57007,0.568143,0.567747
440,0.568104,0.567854,0.567901
441,0.567814,0.568274,0.568056
442,0.568234,0.566977,0.56821
443,0.566938,0.566585,0.568364
444,0.566545,0.566768,0.568519
445,0.566727,0.569555,0.568673
446,0.569512,0.571222,0.568827
447,0.57118,0.571949,0.568981
448,0.571908,0.570772,0.569136
449,0.570733,0.572882,0.56929
450,0.57284,0.575255,0.569444
451,0.575213,0.574258,0.569599
452,0.574218,0.57482,0.569753
453,0.57478,0.575705,0.569907
454,0.575664,0.575608,0.570062
455,0.575568,0.573238,0.570216
456,0.5732,0.572261,0.57037
457,0.572222,0.574475,0.570525
458,0.574433,0.574804,0.570679
459,0.574763,0.575041,0.570833
460,0.575,0.575895,0.570988
461,0.575854,0.576822,0.571142
462,0.57678,0.576029,0.571296
463,0.57599,0.57599,0.571451
464,0.57595,0.576733,0.571605
465,0.576692,0.575942,0.571759
466,0.575902,0.578909,0.571914
467,0.578867,0.582008,0.572068
468,0.581965,0.581774,0.572222
469,0.581733,0.581408,0.572377
470,0.581368,0.582179,0.572531
471,0.582138,0.580913,0.572685
472,0.580873,0.580033,0.57284
473,0.579993,0.582634,0.572994
474,0.582592,0.584643,0.573148
475,0.584601,0.583946,0.573302
476,0.583906,0.582678,0.573457
477,0.582639,0.584113,0.573611
478,0.584072,0.584984,0.573765
479,0.584942,0.583268,0.57392
480,0.583229,0.581346,0.574074
481,0.581307,0.582362,0.574228
482,0.58232,0.582296,0.574383
483,0.582256,0.581481,0.574537
484,0.581442,0.580236,0.574691
485,0.580197,0.582296,0.574846
486,0.582254,0.580338,0.575
487,0.5803,0.580631,0.575154
488,0.580591,0.581557,0.575309
489,0.581516,0.582254,0.575463
490,0.582213,0.5806,0.575617
491,0.580561,0.582756,0.575772
492,0.582714,0.582613,0.575926
493,0.582573,0.584123,0.57608
494,0.584081,0.584775,0.576235
495,0.584734,0.58571,0.576389
496,0.585669,0.584861,0.576543
497,0.584821,0.586298,0.576698
498,0.586257,0.587937,0.576852
499,0.587896,0.589505,0.577006
500,0.589463,0.590075,0.57716
501,0.590034,0.59024,0.577315
502,0.590199,0.589641,0.577469
503,0.589602,0.588842,0.577623
504,0.588802,0.590028,0.577778
505,0.589987,0.590486,0.577932
506,0.590445,0.588731,0.578086
507,0.588692,0.589726,0.578241
508,0.589685,0.590725,0.578395
509,0.590684,0.589885,0.578549
510,0.589845,0.591328,0.578704
511,0.591287,0.588774,0.578858
512,0.588736,0.588357,0.579012
513,0.588317,0.587956,0.579167
514,0.587916,0.589535,0.579321
515,0.589493,0.590015,0.579475
516,0.589974,0.592089,0.57963
517,0.592046,0.591072,0.579784
518,0.591032,0.589778,0.579938
519,0.589739,0.590219,0.580093
520,0.590178,0.591842,0.580247
521,0.591801,0.590596,0.580401
522,0.590556,0.590881,0.580556
523,0.59084,0.590893,0.58071
524,0.590852,0.589584,0.580864
525,0.589545,0.589831,0.581019
526,0.589791,0.588212,0.581173
527,0.588173,0.5888,0.581327
528,0.588759,0.588878,0.581481
529,0.588838,0.590685,0.581636
530,0.590643,0.590159,0.58179
531,0.590119,0.591732,0.581944
532,0.59169,0.591099,0.582099
533,0.591059,0.591756,0.582253
534,0.591715,0.590378,0.582407
535,0.590338,0.589645,0.582562
536,0.589605,0.587851,0.582716
537,0.587812,0.588752,0.58287
538,0.58871,0.589834,0.583025
539,0.589793,0.590143,0.583179
540,0.590102,0.58988,0.583333
541,0.58984,0.587963,0.583488
542,0.587924,0.589705,0.583642
543,0.589663,0.591135,0.583796
544,0.591093,0.591076,0.583951
545,0.591036,0.590295,0.584105
546,0.590255,0.591385,0.584259
547,0.591344,0.591207,0.584414
548,0.591167,0.590373,0.584568
549,0.590334,0.589246,0.584722
550,0.589207,0.587743,0.584877
551,0.587704,0.58764,0.585031
552,0.5876,0.584114,0.585185
553,0.584077,0.582878,0.58534
554,0.582839,0.584257,0.585494
555,0.584215,0.583997,0.585648
556,0.583957,0.583519,0.585802
557,0.583479,0.583656,0.585957
558,0.583615,0.581792,0.586111
559,0.581754,0.581443,0.586265
560,0.581403,0.580063,0.58642
561,0.580024,0.582625,0.586574
562,0.582582,0.582131,0.586728
563,0.582091,0.583505,0.586883
564,0.583464,0.582308,0.587037
565,0.582268,0.584245,0.587191
566,0.584203,0.583226,0.587346
567,0.583186,0.582787,0.5875
568,0.582748,0.584193,0.587654
569,0.584152,0.583591,0.587809
570,0.583551,0.583944,0.587963
571,0.583903,0.585449,0.588117
572,0.585407,0.58584,0.588272
573,0.585799,0.586125,0.588426
574,0.586085,0.585509,0.58858
575,0.585469,0.583341,0.588735
576,0.583302,0.585533,0.588889
577,0.585491,0.586302,0.589043
578,0.586261,0.586916,0.589198
579,0.586876,0.588753,0.589352
580,0.588711,0.588804,0.589506
581,0.588764,0.590027,0.58966
582,0.589986,0.591564,0.589815
583,0.591522,0.591605,0.589969
584,0.591565,0.591586,0.590123
585,0.591545,0.59336,0.590278
586,0.593318,0.592783,0.590432
587,0.592743,0.59314,0.590586
588,0.593099,0.592697,0.590741
589,0.592657,0.592838,0.590895
590,0.592797,0.592167,0.591049
591,0.592127,0.592345,0.591204
592,0.592304,0.59056,0.591358
593,0.590521,0.592011,0.591512
594,0.591969,0.591159,0.591667
595,0.591119,0.592192,0.591821
596,0.592151,0.593196,0.591975
597,0.593155,0.594113,0.59213
598,0.594072,0.593572,0.592284
599,0.593532,0.594713,0.592438
600,0.594671,0.596118,0.592593
