time,Current,Voltage,SOC_true
0,3.75852352736475,14.9206310273647,0.5
1,3.79710978965445,14.9583497472359,0.500154320987654
2,3.76134586048964,14.9217439183399,0.500308641975309
3,4.05498953090463,15.214570397046,0.500462962962963
4,3.7626081330102,14.9213956160792,0.500617283950617
5,3.88679650780612,15.0448135509485,0.500771604938272
6,3.85257483747332,15.0098435509121,0.500925925925926
7,3.77606768933584,14.9326093816663,0.50108024691358
8,3.86420445461,15.0200396628726,0.501234567901235
9,3.77601708608761,14.9311656046701,0.501388888888889
10,3.92716547397168,15.0816463823865,0.501543209876543
11,3.67022319182769,14.8240548814107,0.501697530864198
12,3.97315372204679,15.1263539216212,0.501851851851852
13,3.81456889688363,14.967154697431,0.502006172839506
14,3.8643685359132,15.0163564142904,0.502160493827161
15,3.79310407168798,14.9445099134302,0.502314814814815
16,3.76718309297324,14.9180222142184,0.502469135802469
17,4.07414072569508,15.2244278942656,0.502623456790123
18,3.83210742022935,14.9818568759043,0.502777777777778
19,3.89665395658479,15.0458794305957,0.502932098765432
20,3.7877288227437,14.9364435565244,0.503086419753086
21,3.80350416582703,14.951720929047,0.503240740740741
22,3.83944851798242,14.9871796258926,0.503395061728395
23,3.8135067313283,14.9607640614466,0.503549382716049
24,3.77741682330469,14.9242118314667,0.503703703703704
25,3.87582847771032,15.0221722135112,0.503858024691358
26,3.94529601531921,15.0911991369703,0.504012345679012
27,3.76903570555167,14.9145084941747,0.504166666666667
28,3.86692233251806,15.0119747058994,0.504320987654321
29,3.69183033963757,14.8364718654636,0.504475308641975
30,3.86376295581109,15.0080028644049,0.50462962962963
31,4.01492077122872,15.1587679678079,0.504783950617284
32,3.91649714434728,15.0599602208212,0.504938271604938
33,3.83271111029075,14.9757983566152,0.505092592592593
34,4.00800967770629,15.1507290928134,0.505246913580247
35,3.95767875092923,15.1000380532481,0.505401234567901
36,4.05496399016441,15.1969706277492,0.505555555555556
37,3.90952775710725,15.0511889173876,0.50570987654321
38,3.93750548718743,15.0788281063557,0.505864197530864
39,3.89637548134909,15.0373662533984,0.506018518518519
40,3.92990711182977,15.0705724972566,0.506172839506173
41,3.73707964113858,14.8774258753227,0.506327160493827
42,3.95573423245792,15.0957673337317,0.506481481481482
43,3.83555862691628,14.9752844043358,0.506635802469136
44,3.88457930837372,15.0240033692029,0.50679012345679
45,3.82041884515507,14.9595466020734,0.506944444444444
46,3.72762437111634,14.8664610491615,0.507098765432099
47,3.91789609094604,15.056446734201,0.507253086419753
48,3.8768019177082,15.0150713957423,0.507407407407407
49,3.82752447307434,14.9655174871485,0.507561728395062
50,4.10455989041512,15.2422809794592,0.507716049382716
51,3.90567977829586,15.0431333246678,0.50787037037037
52,3.97638574411512,15.1135759791488,0.508024691358025
53,3.77154464893745,14.9084756582888,0.508179012345679
54,3.90193499232048,15.0386107211178,0.508333333333333
55,3.74474817191938,14.881172429727,0.508487654320988
56,4.03414498242985,15.1703214480305,0.508641975308642
57,3.9451135083031,15.0810457343069,0.508796296296296
58,3.65970527712491,14.795396694411,0.508950617283951
59,3.86136371565156,14.9968176376487,0.509104938271605
60,3.7595356696206,14.8947552964329,0.509259259259259
61,3.94789977277242,15.0828881951559,0.509413580246914
62,3.81177193688596,14.9465321400816,0.509567901234568
63,3.72342778350913,14.8579626509372,0.509722222222222
64,3.93178718284787,15.0660994996696,0.509876543209877
65,3.8816840566306,15.0157765131816,0.510030864197531
66,4.00569581854922,15.1395710136492,0.510185185185185
67,3.9173648278435,15.0510252719876,0.51033950617284
68,3.94635840611906,15.0798065245543,0.510493827160494
69,4.04216127498084,15.1753994106724,0.510648148148148
70,3.91731076242266,15.0503411789143,0.510802469135803
71,3.93126279951765,15.0640876836895,0.510956790123457
72,3.82177932779053,14.9544007925189,0.511111111111111
73,3.76002903081215,14.8924491175338,0.511265432098765
74,3.84954229097316,14.9817629721588,0.51141975308642
75,3.90716141522319,15.0391845967627,0.511574074074074
76,4.0564423432506,15.1882698667534,0.511728395061728
77,3.91439195638356,15.0460256013976,0.511882716049383
78,3.79094290710325,14.9223843932547,0.512037037037037
79,4.05783588243574,15.1890868714935,0.512191358024691
80,3.7796184137778,14.9106805116445,0.512345679012346
81,3.87124262149556,15.0021173801283,0.5125
82,3.88913500931183,15.0198239285751,0.512654320987654
83,3.95930962641703,15.0898141558702,0.512808641975309
84,3.9655930779757,15.0959146185976,0.512962962962963
85,3.82882121366796,14.9589611195206,0.513117283950617
86,3.88270568986336,15.012665269697,0.513271604938272
87,3.95690221778669,15.0866827365891,0.513425925925926
88,3.77877976808272,14.9083824485732,0.51358024691358
89,3.74760754504751,14.8770335691192,0.513734567901235
90,3.75777005380187,14.8870205639133,0.513888888888889
91,3.74409781121914,14.8731739117371,0.514043209876543
92,3.90336758344832,15.0322703419436,0.514197530864198
93,4.01987563970722,15.1486060882054,0.514351851851852
94,4.02588047930025,15.1544396154888,0.514506172839506
95,3.86999206114137,14.9983808495342,0.514660493827161
96,3.81469679117689,14.9429161642392,0.514814814814815
97,3.85831324994595,14.9863641091793,0.514969135802469
98,3.74067627334481,14.8685594903345,0.515123456790124
99,3.93131390862994,15.0590303260566,0.515277777777778
