time,SOC_true,SOC_ekf
339,0.552314814814815,0.554711622647665
340,0.552469135802469,0.554854389176438
341,0.552623456790123,0.553517840042092
342,0.552777777777778,0.554317110688679
343,0.552932098765432,0.554513739314083
344,0.553086419753086,0.555109952693329
345,0.553240740740741,0.55668104270736
346,0.553395061728395,0.555573856287609
347,0.553549382716049,0.555588302568892
348,0.553703703703704,0.556459157348804
349,0.553858024691358,0.555136717266246
350,0.554012345679012,0.556284484299532
351,0.554166666666667,0.557567875795064
352,0.554320987654321,0.556432853058117
353,0.554475308641975,0.55636355924796
354,0.55462962962963,0.554727678702426
355,0.554783950617284,0.553721843470636
356,0.554938271604938,0.554419403458336
357,0.555092592592593,0.553903475800374
358,0.555246913580247,0.555988465252053
359,0.555401234567901,0.556008241970876
360,0.555555555555556,0.555827146154831
361,0.55570987654321,0.556225906248075
362,0.555864197530864,0.556773316365235
363,0.556018518518518,0.556860237147153
364,0.556172839506173,0.557654077448678
365,0.556327160493827,0.556152449324422
366,0.556481481481481,0.555237775348659
367,0.556635802469136,0.554742963721436
368,0.55679012345679,0.553647364055932
369,0.556944444444444,0.554951565286296
370,0.557098765432099,0.554748100543681
371,0.557253086419753,0.558398568827964
372,0.557407407407407,0.558408791638231
373,0.557561728395062,0.559799534865581
374,0.557716049382716,0.561489504877091
375,0.55787037037037,0.564715073709163
376,0.558024691358025,0.566478792182718
377,0.558179012345679,0.566217940546513
378,0.558333333333333,0.566735726211294
379,0.558487654320988,0.56654954889585
380,0.558641975308642,0.567968112524672
381,0.558796296296296,0.569226627088231
382,0.558950617283951,0.569123053496696
383,0.559104938271605,0.569729999507153
384,0.559259259259259,0.569091631583006
385,0.559413580246914,0.569203308424396
386,0.559567901234568,0.569149526293137
387,0.559722222222222,0.568286562300184
388,0.559876543209877,0.566714583397863
389,0.560030864197531,0.56645764199847
390,0.560185185185185,0.56675467120166
391,0.560339506172839,0.569784269210453
392,0.560493827160494,0.569823597738858
393,0.560648148148148,0.571098566961715
394,0.560802469135802,0.570877037876521
395,0.560956790123457,0.571475626324225
396,0.561111111111111,0.572433074699095
397,0.561265432098765,0.572780137724524
398,0.56141975308642,0.573848137180359
399,0.561574074074074,0.572793556269753
400,0.561728395061728,0.573852947309911
401,0.561882716049383,0.57427389973622
402,0.562037037037037,0.576394084814006
403,0.562191358024691,0.577579262268841
404,0.562345679012346,0.577591276258995
405,0.5625,0.578263377262628
406,0.562654320987654,0.577937635326964
407,0.562808641975309,0.57849806540962
408,0.562962962962963,0.580535086062152
409,0.563117283950617,0.58010201093839
410,0.563271604938272,0.579865486670674
411,0.563425925925926,0.57899275910334
412,0.56358024691358,0.577323645857423
413,0.563734567901235,0.576727936776992
414,0.563888888888889,0.575319555064917
415,0.564043209876543,0.575350384569729
416,0.564197530864198,0.575240824774512
417,0.564351851851852,0.574633525641225
418,0.564506172839506,0.5741994881394
419,0.564660493827161,0.572567619270411
420,0.564814814814815,0.569930666520112
421,0.564969135802469,0.569549997722859
422,0.565123456790123,0.568181673691156
423,0.565277777777778,0.568755969850234
424,0.565432098765432,0.569017313467586
425,0.565586419753086,0.569493580178381
426,0.565740740740741,0.569476348182579
427,0.565895061728395,0.570894987194071
428,0.566049382716049,0.574311525107431
429,0.566203703703704,0.573919024391202
430,0.566358024691358,0.571870601334147
431,0.566512345679012,0.571924659528713
432,0.566666666666667,0.572721487750466
433,0.566820987654321,0.575757948355305
434,0.566975308641975,0.575217467225282
435,0.56712962962963,0.574795253844758
436,0.567283950617284,0.573467433286454
437,0.567438271604938,0.571801806994732
438,0.567592592592593,0.570108763763308
439,0.567746913580247,0.568142529153052
440,0.567901234567901,0.567854318929911
441,0.568055555555556,0.568274377652944
442,0.56820987654321,0.566977352034454
443,0.568364197530864,0.566584912661244
444,0.568518518518519,0.566767790411081
445,0.568672839506173,0.569554694715449
446,0.568827160493827,0.571221862294
447,0.568981481481482,0.571948982379048
448,0.569135802469136,0.570771911180947
449,0.56929012345679,0.572882413652704
450,0.569444444444444,0.575255076112995
451,0.569598765432099,0.574257785674618
452,0.569753086419753,0.574820320596428
453,0.569907407407407,0.575705274161849
454,0.570061728395062,0.575608042357747
455,0.570216049382716,0.5732384946988
456,0.57037037037037,0.57226132115408
457,0.570524691358025,0.57447506467866
458,0.570679012345679,0.574803675607516
459,0.570833333333333,0.575040648937205
460,0.570987654320988,0.57589509397765
461,0.571141975308642,0.57682150650442
462,0.571296296296296,0.576029180213007
463,0.571450617283951,0.575990165744115
464,0.571604938271605,0.576733319387488
465,0.571759259259259,0.575941781746321
466,0.571913580246914,0.578909499363722
467,0.572067901234568,0.582007770478563
468,0.572222222222222,0.581773614497894
469,0.572376543209877,0.581407615604241
470,0.572530864197531,0.582178518392835
471,0.572685185185185,0.580912686757477
472,0.57283950617284,0.580033027090482
473,0.572993827160494,0.582634045659765
474,0.573148148148148,0.58464258345195
475,0.573302469135803,0.583946281445819
476,0.573456790123457,0.582677993559073
477,0.573611111111111,0.584113078446551
478,0.573765432098765,0.584983582503766
479,0.57391975308642,0.583268191434564
480,0.574074074074074,0.581346269299445
481,0.574228395061728,0.582361614932261
482,0.574382716049383,0.582295874078264
483,0.574537037037037,0.581481419871548
484,0.574691358024691,0.580236472821556
485,0.574845679012346,0.582296356303453
486,0.575,0.580338367568078
487,0.575154320987654,0.580631170861735
488,0.575308641975309,0.58155731061127
489,0.575462962962963,0.582254092838723
490,0.575617283950617,0.58059955614303
491,0.575771604938272,0.582755980559377
492,0.575925925925926,0.582613350090717
493,0.57608024691358,0.584123016966751
494,0.576234567901235,0.584775396571744
495,0.576388888888889,0.585710348056294
496,0.576543209876543,0.58486058273569
497,0.576697530864198,0.58629839104854
498,0.576851851851852,0.587937398335685
499,0.577006172839506,0.589504990272345
500,0.577160493827161,0.590074694133693
501,0.577314814814815,0.59023965619327
502,0.577469135802469,0.589641460766607
503,0.577623456790124,0.588842048540249
504,0.577777777777778,0.590028118831681
505,0.577932098765432,0.590485694620749
506,0.578086419753086,0.588730555353863
507,0.578240740740741,0.589726140213144
508,0.578395061728395,0.590724781511806
509,0.578549382716049,0.589884768862937
510,0.578703703703704,0.591328395163166
511,0.578858024691358,0.588773877670963
512,0.579012345679012,0.588356635190723
513,0.579166666666667,0.587956137274502
514,0.579320987654321,0.58953452121807
515,0.579475308641975,0.59001473360364
516,0.57962962962963,0.592088632716401
517,0.579783950617284,0.591071679616565
518,0.579938271604938,0.589777967725704
519,0.580092592592593,0.590218648883891
520,0.580246913580247,0.591842272973919
521,0.580401234567901,0.590595847064448
522,0.580555555555556,0.590880957919307
523,0.58070987654321,0.590892932836139
524,0.580864197530864,0.589584487196772
525,0.581018518518518,0.589831151195529
526,0.581172839506173,0.588211846778549
527,0.581327160493827,0.588799951874362
528,0.581481481481481,0.588878457535057
529,0.581635802469136,0.590684565563427
530,0.58179012345679,0.590159056199794
531,0.581944444444444,0.591732045102112
532,0.582098765432099,0.591098981685803
533,0.582253086419753,0.591755802575748
534,0.582407407407407,0.590377779899783
535,0.582561728395062,0.589644892194167
536,0.582716049382716,0.587851332307329
537,0.58287037037037,0.588751547445015
538,0.583024691358025,0.589834479830774
539,0.583179012345679,0.590143105490111
540,0.583333333333333,0.589880166263313
541,0.583487654320988,0.5879632294682
542,0.583641975308642,0.589704922195321
543,0.583796296296296,0.591134650780227
544,0.583950617283951,0.591076386286286
545,0.584104938271605,0.590294830731652
546,0.584259259259259,0.591385357853922
547,0.584413580246914,0.591207090298085
548,0.584567901234568,0.590373268284328
549,0.584722222222222,0.589246449155787
550,0.584876543209877,0.587743282884836
551,0.585030864197531,0.587640200618384
552,0.585185185185185,0.584114395236454
553,0.585339506172839,0.582878301168255
554,0.585493827160494,0.584257027083082
555,0.585648148148148,0.583997108582923
556,0.585802469135802,0.583518919459769
557,0.585956790123457,0.583655618792182
558,0.586111111111111,0.581792246544029
559,0.586265432098765,0.581442986604945
560,0.58641975308642,0.580063208998072
561,0.586574074074074,0.582624897044391
562,0.586728395061728,0.582131350542024
563,0.586882716049383,0.583505460877748
564,0.587037037037037,0.582307664303555
565,0.587191358024691,0.584245339586704
566,0.587345679012346,0.583225827478185
567,0.5875,0.582787479601441
568,0.587654320987654,0.584193424988018
569,0.587808641975309,0.583590753160843
570,0.587962962962963,0.583943721892698
571,0.588117283950617,0.585448868464765
572,0.588271604938272,0.585839967857019
573,0.588425925925926,0.586125434568102
574,0.58858024691358,0.585509130599892
575,0.588734567901235,0.583340695872061
576,0.588888888888889,0.585532844630657
577,0.589043209876543,0.586301647115472
578,0.589197530864198,0.586916472971045
579,0.589351851851852,0.588753015018539
580,0.589506172839506,0.588804018885616
581,0.58966049382716,0.59002733193152
582,0.589814814814815,0.591563979956955
583,0.589969135802469,0.591605179979738
584,0.590123456790123,0.591585881375844
585,0.590277777777778,0.593360407211915
586,0.590432098765432,0.592782959970149
587,0.590586419753086,0.593139944557341
588,0.590740740740741,0.592697065806952
589,0.590895061728395,0.592837606552776
590,0.591049382716049,0.592167090851432
591,0.591203703703704,0.592344843473057
592,0.591358024691358,0.590560034795248
593,0.591512345679012,0.592010525162851
594,0.591666666666667,0.591158576406622
595,0.591820987654321,0.592192107804564
596,0.591975308641975,0.593196440430963
597,0.59212962962963,0.5941133242545
598,0.592283950617284,0.59357180787923
599,0.592438271604938,0.594712589848058
600,0.592592592592593,0.596118037008
601,0.592746913580247,0.597077362161538
602,0.592901234567901,0.596750631686479
603,0.593055555555556,0.595759208922174
604,0.59320987654321,0.596775935643455
605,0.593364197530864,0.598460457077107
606,0.593518518518519,0.598680089231943
607,0.593672839506173,0.600155219201101
608,0.593827160493827,0.600843834884443
609,0.593981481481481,0.601260625448986
610,0.594135802469136,0.601351749022498
611,0.59429012345679,0.60028605464749
612,0.594444444444444,0.600199477487143
613,0.594598765432099,0.597695694529099
614,0.594753086419753,0.598992957707074
615,0.594907407407407,0.597794297182443
616,0.595061728395062,0.597174090608215
617,0.595216049382716,0.598674961549479
618,0.59537037037037,0.600043237399787
619,0.595524691358025,0.59983308524202
620,0.595679012345679,0.596448323482596
621,0.595833333333333,0.594070136862452
622,0.595987654320988,0.592907165695898
623,0.596141975308642,0.593474997444084
624,0.596296296296296,0.592834704103324
625,0.596450617283951,0.592932384320032
626,0.596604938271605,0.591878167466465
627,0.596759259259259,0.591310209850555
628,0.596913580246914,0.592857183056534
629,0.597067901234568,0.593451648073864
630,0.597222222222222,0.592300633196105
631,0.597376543209877,0.592068087489013
632,0.597530864197531,0.593500649600661
633,0.597685185185185,0.591864246534821
634,0.59783950617284,0.592438654163613
635,0.597993827160494,0.595098371789248
636,0.598148148148148,0.594087167684334
637,0.598302469135802,0.594496895233186
638,0.598456790123457,0.594448477081518
639,0.598611111111111,0.594825105259298
640,0.598765432098765,0.594111441448489
641,0.59891975308642,0.594478736342539
642,0.599074074074074,0.595988062621166
643,0.599228395061728,0.593047453675368
644,0.599382716049383,0.592731013034879
645,0.599537037037037,0.59467654306309
646,0.599691358024691,0.59400293974163
647,0.599845679012346,0.594397696497118
648,0.6,0.594676702956862
649,0.600154320987654,0.594329366436346
650,0.600308641975309,0.595218052956946
651,0.600462962962963,0.595186781550064
652,0.600617283950617,0.595848764851574
653,0.600771604938272,0.596127600216421
654,0.600925925925926,0.597140180204293
655,0.60108024691358,0.597500187470952
656,0.601234567901235,0.598205196522016
657,0.601388888888889,0.597605987116813
658,0.601543209876543,0.599300348344619
659,0.601697530864198,0.599927207324196
660,0.601851851851852,0.600452302125569
661,0.602006172839506,0.598762464522293
662,0.602160493827161,0.600373617135088
663,0.602314814814815,0.599726820966274
664,0.602469135802469,0.599789658413375
665,0.602623456790123,0.598136003527488
666,0.602777777777778,0.597101996739483
667,0.602932098765432,0.596606074467368
668,0.603086419753086,0.597614094979076
669,0.603240740740741,0.599272930428672
670,0.603395061728395,0.59971796491009
671,0.603549382716049,0.601534183813159
672,0.603703703703704,0.604464910397809
673,0.603858024691358,0.603727700229268
674,0.604012345679012,0.603815597947675
675,0.604166666666667,0.604333669533384
676,0.604320987654321,0.60765479904903
677,0.604475308641975,0.607849593711817
678,0.60462962962963,0.608827418643316
679,0.604783950617284,0.608716779785735
680,0.604938271604938,0.607872266523092
681,0.605092592592593,0.608676755161658
682,0.605246913580247,0.610067451604702
683,0.605401234567901,0.61068672189537
684,0.605555555555556,0.610435971555166
685,0.60570987654321,0.609827882173861
686,0.605864197530864,0.610169280141685
687,0.606018518518519,0.611488170900362
688,0.606172839506173,0.612094502754723
689,0.606327160493827,0.612488351935727
690,0.606481481481482,0.612757419286774
691,0.606635802469136,0.612028482347114
692,0.60679012345679,0.612786133670709
693,0.606944444444444,0.61295456651546
694,0.607098765432099,0.612980603121939
695,0.607253086419753,0.613483498648229
696,0.607407407407407,0.61464498145107
697,0.607561728395062,0.616013775047522
698,0.607716049382716,0.61462991258708
699,0.60787037037037,0.615204939915306
700,0.608024691358025,0.613680708031147
701,0.608179012345679,0.613727826222083
702,0.608333333333333,0.614037337752576
703,0.608487654320988,0.613373442853896
704,0.608641975308642,0.612727530746271
705,0.608796296296296,0.613828743398579
706,0.608950617283951,0.612207525428734
707,0.609104938271605,0.612199623195996
708,0.609259259259259,0.611794003048051
709,0.609413580246914,0.610540455129479
710,0.609567901234568,0.609824273624752
711,0.609722222222222,0.610337536395294
712,0.609876543209876,0.607109222382503
713,0.610030864197531,0.608499650776687
714,0.610185185185185,0.608684736346252
715,0.610339506172839,0.6094969264146
716,0.610493827160494,0.609476173611356
717,0.610648148148148,0.610291050184122
718,0.610802469135802,0.610909533728485
719,0.610956790123457,0.612915093415745
720,0.611111111111111,0.614908259929084
721,0.611265432098765,0.615513998229384
722,0.61141975308642,0.615660865340316
723,0.611574074074074,0.615515107820754
724,0.611728395061728,0.615461076457486
725,0.611882716049383,0.615565422733657
726,0.612037037037037,0.615467240721474
727,0.612191358024691,0.615107837139311
728,0.612345679012346,0.615596332842254
729,0.6125,0.616781159667244
730,0.612654320987654,0.617028886996918
731,0.612808641975309,0.618589605612979
732,0.612962962962963,0.617568195342069
733,0.613117283950617,0.619408720922423
734,0.613271604938272,0.620021916644224
735,0.613425925925926,0.620673612426976
736,0.61358024691358,0.621130295778312
737,0.613734567901235,0.621077136911704
738,0.613888888888889,0.62050358113612
739,0.614043209876543,0.620209925067729
740,0.614197530864197,0.622091294624158
741,0.614351851851852,0.623155615115226
742,0.614506172839506,0.62507371597352
743,0.61466049382716,0.625033182219501
744,0.614814814814815,0.623992440529907
745,0.614969135802469,0.622328607045156
746,0.615123456790123,0.622212588256402
747,0.615277777777778,0.623197817834945
748,0.615432098765432,0.62407193000876
749,0.615586419753086,0.622982814171155
750,0.615740740740741,0.622909982164605
751,0.615895061728395,0.622434641175763
752,0.616049382716049,0.622973442110527
753,0.616203703703704,0.622329962493696
754,0.616358024691358,0.620396537047847
755,0.616512345679012,0.620026646410487
756,0.616666666666667,0.620951492889463
757,0.616820987654321,0.622325004063577
758,0.616975308641975,0.619739061795578
759,0.61712962962963,0.62199786222108
760,0.617283950617284,0.622817686174349
761,0.617438271604938,0.623222176816008
762,0.617592592592593,0.623394088744758
763,0.617746913580247,0.621062454446071
764,0.617901234567901,0.619819303270748
765,0.618055555555556,0.621698540965072
766,0.61820987654321,0.620788465057209
767,0.618364197530864,0.61947254760491
768,0.618518518518518,0.619037766734653
769,0.618672839506173,0.620111049812262
770,0.618827160493827,0.618335456518786
771,0.618981481481481,0.620675023940436
772,0.619135802469136,0.620637942905585
773,0.61929012345679,0.620770737600395
774,0.619444444444444,0.62050354740839
775,0.619598765432099,0.62037829510305
776,0.619753086419753,0.620870518360185
777,0.619907407407407,0.619625161093045
